,text,sentiment,agree_pct
1285,"Koff 's market share of the volume of the market was 23.4 % , Karhu 's 21.4 % .",neutral,100
1286,"L+�nnen Tehtaat 's Food Division was reorganised into two strategic business units , Apetit Frozen Foods and Jams , and Apetit Fish .",neutral,100
1287,Lemmink+�inen started the manufacture of roofing felt in 1920 and the production of asphalt in the 1930s .,neutral,100
1288,"Like all other mechanical pipettors from Biohit , also Proline Plus is CE-IVD marked and comes with a 3-year warranty .",neutral,100
1289,( A spokesperson told WWD to expect a 50-50 mix of clothing and home decor . ),neutral,100
1290,( The acquisition sum has not been disclosed . ),neutral,100
1291,"Luna took fifth place on six-under 207 , a shot behind Spain 's Beatriz Recari and Germany 's Martina Eberl , while Welsh player Becky Brewerton was the highest-placed British finisher , sharing seventh place on three-under 210 after shooting 71 .",neutral,100
1292,"Maggie Ramsey 's wait - and those of thousands of Oregon and Washington guides , anglers and others who flock to his frequent seminars - is nearly over .",neutral,100
1293,"Marathon now has a 4.6 percent stake in PLX , it said , according to Bloomberg .",neutral,100
1294,Market data and analytics are derived from primary and secondary research .,neutral,100
1295,"May 29 , 2010 ( CompaniesandMarkets.com delivered by Newstex ) -- This report provides key data and information on the meat , fish and poultry market in Finland .",neutral,100
1296,"Meanwhile , Alfa owns 25.1 % of MegaFon through Altimo , and 4.99 % of Turkcell via an 18.5 % stake in Cukurova Holding .",neutral,100
1297,"Mercator will use the software for its logistic , retail and wholesale operations in Slovenia and its other markets in southeastern Europe .",neutral,100
1298,Microsoft last week also issued the first patch for the Windows 7 operating system beta it had released days earlier .,neutral,100
1299,"More than 50,000 tonnes of asphalt mix will be used in the contract .",neutral,100
1300,"M-real , which is part of Finnish paper maker Metsaliitto Group , is due to release its second-quarter report at around 12:00 EET on 5 August 2010 .",neutral,100
1301,"N +1 Group will pay EUR16 .5 m of the transaction price upon closing , and the remaining sum in 2012 .",neutral,100
1302,ND = Not disclosed .,neutral,100
1303,Negotiations with representatives of the personnel regarding the restructuring process have now been ended .,neutral,100
1304,"Neste Oil will publish its third quarter 2008 results on Friday , 24 October 2008 at approximately 9 am ( EET ) .",neutral,100
1305,New Novator products are supposed to be exported .,neutral,100
1306,"Niina Nenonen , Marimekko 's current director for clothing , bags and accessories lines , will take up this role .",neutral,100
1307,No changes in media activity were seen in October compared with September .,neutral,100
1308,No decision on such sale of the now issued or existing treasury shares to YA Global has been made yet .,neutral,100
1309,No financial details were revealed .,neutral,100
1310,No financial information was provided .,neutral,100
1311,No other ev3 devices were involved in this action .,neutral,100
1312,Nordea was the cheapest also for a couple in their 30s with debt .,neutral,100
1313,"Nordstjernan will make the offer in approximately one month , in September 2007 .",neutral,100
1314,Number of offers received for this contract is two .,neutral,100
1315,NWC ANALYSIS :,neutral,100
1316,Odell has not contacted the State of Finland in this issue .,neutral,100
1317,"Okhta Center area is expected to have about 700,000 square metres of office premises by 2016 .",neutral,100
1318,Okmetic has used the furnaces for the contract manufacturing of solar crystals .,neutral,100
1319,Okmetic revised its 2010 financial outlook based on its order book .,neutral,100
1320,"On 25 August 2009 , Sampo 's stake in Nordea was 19.45 % .",neutral,100
1321,"One can also apply for jobs directly from the iPad , select which CV to attach and which covering letter is most appropriate for each position .",neutral,100
1322,"One price category is for calls on the preferred operator 's network , and another for calls on other operators ' networks .",neutral,100
1323,"Operators only need to learn how to use one device for multiple levels of applications , including voice-directed operations .",neutral,100
1324,"Originally posted to the PCMag.com security blog , Security Watch .",neutral,100
1325,Oriola-KD is a spin-off of Finnish pharmaceutical group Orion Oyj 's wholesale division .,neutral,100
1326,"OTHER  North-Rhine Westphalia - Is to issue a benchmark , 5 year fixed rate deal in Euros .",neutral,100
1327,Other details were not provided .,neutral,100
1328,Panostaja did not disclose the purchase price .,neutral,100
1329,Pharmaceutical market in Belgium Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Belgium .,neutral,100
1330,Pharmaceutical market in Poland Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Poland .,neutral,100
1331,Ponsse will divide its sales and maintenance service network into six geographical areas .,neutral,100
1332,"POYRY PLCCompany Announcement 10 December 2010 at 4.10 p.m. Pursuant to Poyry PLC 's stock option program 2004 , 63 792 new shares of the company have been subscribed since 27 October 2010 with stock options 2004B .",neutral,100
1333,"Presentation materials will be posted on the company 's website : www.seahawkdrilling.com in the `` Investor Relations '' section , on the `` Webcast & Presentations '' tab .",neutral,100
1334,"Previously , Grimaldi held a 46.43 pct stake in the Finnish company following the takeover bid launched in November 2006 .",neutral,100
1335,"Price talk is in the mid-market swaps plus 105 bps area and the leads are Barclays , BNPP , UBS and CBA .",neutral,100
1336,"Prior to the transaction , whose financial terms have not been disclosed , Alma Media owned 40 % of Kotikokki net .",neutral,100
1337,"Products include Consumer Electronics devices such as mobile phones and their accessories , set-top boxes , flat panel TVs as well as System Solutions products such as infrastructure systems , modules and other industrial segment products .",neutral,100
1338,"Proline Plus is available in both adjustable single and multichannel models and fixed volume single-channel models , in volume ranges from 0.1 micro litres to 10 ml .",neutral,100
1339,"Protalix closed at $ 10.71 on Friday on the American Stock Exchange , giving a market cap of $ 827 million .",neutral,100
1340,"Purchase it for the 12MP snapper , if nothing else .",neutral,100
1341,R&D Loan ) .,neutral,100
1342,Raisio is the site of the main production plants as well as company headquarters .,neutral,100
1343,Rapala VMC Corporation ( Rapala ) is a Finland-based company engaged in the manufacture and distribution of fishing equipment and accessories .,neutral,100
1344,"Rautalinko was resposnible also for Mobility Services , and his job in this division will be continued by Marek Hintze .",neutral,100
1345,"Retail chain Suomen L+�hikauppa was given the index 5.8 , airline SAS 5.8 , TeliaSonera 's broadband 6.1 , German retail chain Lidl 6.1 , Tele Finland 's mobile subscriptions 6.1 , Tallink shipping line 6.3 , and power company Helsinki Energy 6.3 .",neutral,100
1346,RL-Nordic is a part of Raiffeisen-Banking-Group Austria and is a subsidiary to Raiffeisen-Leasing GmbH in Austria .,neutral,100
1347,"Rockwell Collins is a provider of flight deck , cabin and information management solutions for business aircraft operators .",neutral,100
1348,"s business sectors are building construction , infrastructure construction and technical building services .",neutral,100
1349,"Sampo Housing Loan Bank , a unit of Finland 's Sampo Bank , has priced its EUR1bn ( USD1 .3 bn ) bond at 99.889 % , Reuters reported .",neutral,100
1350,SAMPO PLC Jarmo Salonen Head of Investor Relations and Group Communications tel. +358 10 516 0030 Distribution : NASDAQ OMX Helsinki The principal media Financial Supervisory Authority www.sampo.com This announcement is distributed by Thomson Reuters on behalf of Thomson Reuters clients .,neutral,100
1351,Sanoma Magazines International will invite other shareholders holding approximately 15 % of the shares to sell their shares .,neutral,100
1352,Scanfil plc is a global contract manufacturer and systems supplier for communication and industrial electronics .,neutral,100
1353,"schwalm ( at ) outotec.com Eila Paatela , Vice President - Corporate Communications tel. +358 20 529 2004 , mobile +358 400 817198 e-mail eila .",neutral,100
